Buteo,32.299999,-104.349998
Aquila,32.299999,-104.349998
Neophrontops,32.299999,-104.349998
Falco,32.299999,-104.349998
Tympanuchus,32.299999,-104.349998
Meleagris,32.299999,-104.349998
Ectopistes,32.299999,-104.349998
Tyto,32.299999,-104.349998
Bubo,32.299999,-104.349998
Asio,32.299999,-104.349998
Speotyto,32.299999,-104.349998
Corvus,32.299999,-104.349998
Miocepphus,37.691387,-76.970833
Miocepphus,37.767223,-77.283890
Miocepphus,37.765835,-77.265831
Miocepphus,37.766388,-77.370560
Miocepphus,37.655556,-77.108612
Phalacrocorax,36.789165,-76.172775
Branta,36.789165,-76.172775
Pinguinus,36.789165,-76.172775
Uria,36.789165,-76.172775
Fulmarus,60.533333,4.875833
Melanitta,60.533333,4.875833
Melanitta,60.533333,4.875833
Uria,60.533333,4.875833
Alca,60.533333,4.875833
Pinguinus,60.533333,4.875833
Alle,76.367775,-87.668053
Gavia,33.599998,-117.800003
Gavia,33.599998,-117.800003
Aechmophorus,33.599998,-117.800003
Puffinus,33.599998,-117.800003
Puffinus,33.599998,-117.800003
Fulmarus,33.599998,-117.800003
Phalacrocorax,33.599998,-117.800003
Moris,33.599998,-117.800003
Branta,33.599998,-117.800003
Anser,33.599998,-117.800003
Aythya,33.599998,-117.800003
Chendytes,33.599998,-117.800003
Parapavo,33.895279,-117.987503
Perudyptes,-14.566667,-75.866669
Icadyptes,-14.616667,-75.616669
Rhea,-47.895000,-67.867775
Rhea,-37.840557,-58.065834
Grus,39.299999,-101.699997
Grus,30.133333,-83.966667
Gavia,28.716667,-81.449997
Podiceps,28.716667,-81.449997
Podilymbus,28.716667,-81.449997
Phalacrocorax,28.716667,-81.449997
Anhinga,28.716667,-81.449997
Ardea,28.716667,-81.449997
Botaurus,28.716667,-81.449997
Ciconia,28.716667,-81.449997
Anas,28.716667,-81.449997
Anas,28.716667,-81.449997
Anas,28.716667,-81.449997
Aix,28.716667,-81.449997
Aythya,28.716667,-81.449997
Aythya,28.716667,-81.449997
Mergus,28.716667,-81.449997
Buteo,28.716667,-81.449997
Meleagris,28.716667,-81.449997
Grus,28.716667,-81.449997
Gallinula,28.716667,-81.449997
Fulica,28.716667,-81.449997
Limnodromus,28.716667,-81.449997
Ectopistes,28.716667,-81.449997
Strix,28.716667,-81.449997
Megaceryle,28.716667,-81.449997
Corvus,28.716667,-81.449997
Eostrix,43.316666,-107.699997
Presbyornis,39.349998,-111.566666
Eocrex,42.066666,-108.900002
Palaeorallus,44.450001,-108.433334
Meleagris,30.333332,-110.166664
Gymnogyps,40.766666,-122.300003
Buteo,50.416668,-126.983330
Palaeeudyptes,-45.193333,170.881393
Pachydyptes,-45.193333,170.969437
Platydyptes,-44.867779,170.713333
Platydyptes,-44.678333,170.486664
Palaeeudyptes,-44.487221,170.676392
Archaeospheniscus,-44.867779,170.713333
Archaeospheniscus,-44.867779,170.713333
Duntroonornis,-44.867779,170.713333
Korora,-44.678333,170.486664
Platydyptes,-45.193333,170.969437
Crossvallia,-64.263885,-56.666668
Madrynornis,-42.416668,-64.266670
Buteo,42.400002,-103.800003
Paractiornis,42.416668,-103.866669
Ortalis,42.416668,-103.866669
Palaeastur,42.400002,-103.800003
Eonessa,40.166668,-109.933334
Geranoides,44.299999,-108.066666
Leptoptilos,-7.400000,111.433334
Grus,-7.400000,111.433334
Nettion,45.500000,-118.800003
Lophortyx,45.500000,-118.800003
Bartramia,45.500000,-118.800003
Diatryma,44.416668,-108.150002
Paranyroca,43.133331,-101.866669
Palaeoborus,43.133331,-101.866669
Miocitta,40.900002,-103.483330
Protocitta,35.016666,-101.766670
Puffinus,35.299999,-118.500000
Puffinus,35.299999,-118.500000
Morus,35.299999,-118.500000
Protostrix,41.200001,-110.500000
Geranoaetus,42.400002,-103.800003
Telmabates,-45.400002,-67.716667
Palaeophasianus,44.500000,-108.050003
Procrax,43.833332,-102.083336
Palaeonossax,43.783333,-102.550003
Primotrogon,43.849998,5.583333
Fissuravis,52.280556,11.065556
Walbeckornis,52.280556,11.065556
Gradiornis,52.280556,11.065556
Berruornis,52.280556,11.065556
Paraptenodytes,-43.283333,-65.483330
Cruschedula,-46.209721,-67.584167
Cladornis,-46.209721,-67.584167
Palaeospheniscus,-43.255280,-65.321388
Palaeospheniscus,-43.255280,-65.321388
Palaeospheniscus,-43.255280,-65.321388
Palaeospheniscus,-43.255280,-65.321388
Palaeospheniscus,-43.255280,-65.321388
Palaeospheniscus,-43.255280,-65.321388
Palaeospheniscus,-43.255280,-65.321388
Palaeospheniscus,-43.255280,-65.321388
Paraptenodytes,-43.255280,-65.321388
Palaeospheniscus,-43.255280,-65.321388
Treleudytes,-43.255280,-65.321388
Paraptenodytes,-43.255280,-65.321388
Palaeospheniscus,-46.209721,-67.584167
Palaeospheniscus,-46.209721,-67.584167
Apterodytes,-46.209721,-67.584167
Pseudospheniscus,-49.525833,-68.355835
Paraptenodytes,-49.525833,-68.355835
Paraptenodytes,-49.525833,-68.355835
Paraptenodytes,-49.525833,-68.355835
Arthrodytes,-49.525833,-68.355835
Kelenken,-41.033054,-70.258331
Tereingaornis,-38.830276,177.527496
Colymboides,49.150002,8.816667
Oligocolius,49.150002,8.816667
Parargornis,49.933300,8.733300
Turnipax,49.150002,8.816667
Rupelramphastoides,49.150002,8.816667
Primotrogon,49.933300,8.733300
Messelirrisor,49.933300,8.733300
Wieslochia,49.150002,8.816667
Marplesornis,-42.973331,173.094727
